term,crn,note,course,title,xlist,xlist_crn,instructor,group,theme,graduate_level,year_long,subject,status,units,quarter,duration,no_prereq,days,time,location,meetings,seats_available,reserved_seats,instruction_mode
Spring 2024,30571,,FREN 320 S,Advanced French Language,[],[],"Witt, Catherine",['1'],[],,N,French,active,1,,1 semester,N,['MWF'],['11:00-11:50'],['PSYCH 108'],"[['Monday', '1100', '1150', 'PSYCH 108'], ['Wednesday', '1100', '1150', 'PSYCH 108'], ['Friday', '1100', '1150', 'PSYCH 108']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31158,,ENG 366 S,Remixing the Canon,[],[],"Miller, Peter",['1'],[],,N,English,active,1,,1 semester,N,['TuTh'],['12:00-13:20'],['PERF 104'],"[['Tuesday', '1200', '1320', 'PERF 104'], ['Thursday', '1200', '1320', 'PERF 104']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30596,,HIST 345 S,Whole Earths & World Pictures,[],[],"Lazier, Benjamin",['2'],['Environmental Studies'],,N,History,active,1,,1 semester,N,['W'],['17:40-20:30'],['ELIOT 216'],"[['Wednesday', '1740', '2030', 'ELIOT 216']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30002,,BIOL 470 Y,Thesis (Biology),[],[],Staff,[],[],,Y,Biology,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30094,,ECON 201 S02,Intro to Economic Analysis,[],[],"Rork, Jon",['2'],[],,N,Economics,active,1,,1 semester,Y,['MWF'],['11:00-11:50'],['VOLLUM 116'],"[['Monday', '1100', '1150', 'VOLLUM 116'], ['Wednesday', '1100', '1150', 'VOLLUM 116'], ['Friday', '1100', '1150', 'VOLLUM 116']]",,Y,In-Person Instruction Only
Spring 2024,30367,,ECON 201 S04,Intro to Economic Analysis,[],[],"Carrera, Felipe",['2'],[],,N,Economics,active,1,,1 semester,Y,['MW'],['14:40-16:00'],['VOLLUM 110'],"[['Monday', '1440', '1600', 'VOLLUM 110'], ['Wednesday', '1440', '1600', 'VOLLUM 110']]","any students, new students",Y,In-Person Instruction Only
Spring 2024,30101,,CHEM 202 S01,Organic Chemistry II,[],[],"O'Brien, Bobby","['3', '3+']",['Environmental Studies'],,N,Chemistry,active,1,,1 semester,N,['MWF'],['09:00-09:50'],['ELIOT 414'],"[['Monday', '0900', '0950', 'ELIOT 414'], ['Wednesday', '0900', '0950', 'ELIOT 414'], ['Friday', '0900', '0950', 'ELIOT 414']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30972,"This section is for PE credit only, for one quarter only. Students must register for both quarters, (the entire semester):  both PE 103 and PE 104. 
To register for academic credit, do not register for these PE sections, and instead register for the appropriate academic section from the Dance course listings. Students may not register for BOTH academic and PE credit.",PE 103 411 Qtr 1,Adv Technique & Perform: PE Cr,[],[],"Parsons-Akinjiola, Oluyinka",[],[],,N,Physical Education,active,0,1,1st quarter,N,['TuTh'],['12:00-13:20'],['PERF 240'],"[['Tuesday', '1200', '1320', 'PERF 240'], ['Thursday', '1200', '1320', 'PERF 240']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31253,Bouldering has a $55 fee that will be charged to each student's account for a 7-week unlimited use pass to gym.,PE 103 BLA Qtr 1,Bouldering,[],[],"Sofich, Rodney",[],[],,N,Physical Education,active,0,1,1st quarter,N,['M'],['18:10-21:00'],['SPORTS OUT CTR'],"[['Monday', '1810', '2100', 'SPORTS OUT CTR']]",,N,In-Person Instruction Only
Spring 2024,31254,Bouldering has a $55 fee that will be charged to each student's account for a 7-week unlimited use pass to gym.,PE 103 BLB Qtr 1,Bouldering,[],[],"Sofich, Rodney",[],[],,N,Physical Education,active,0,1,1st quarter,N,['W'],['18:10-21:00'],['SPORTS OUT CTR'],"[['Wednesday', '1810', '2100', 'SPORTS OUT CTR']]",,N,In-Person Instruction Only
Spring 2024,31255,"Bowling has a weekly class fee of $15 for lane fees and shoes. Students MUST attend the first class meeting on Tuesday, Jan 23, 2024, at 3:30pm in the West Parking lot in front of the PAB.",PE 103 BOW Qtr 1,Bowling,[],[],"McCormack, Todd",[],[],,N,Physical Education,active,0,1,1st quarter,N,['Tu'],['15:10-17:30'],['SPORTS W PARKING'],"[['Tuesday', '1510', '1730', 'SPORTS W PARKING']]",,N,In-Person Instruction Only
Spring 2024,31260,Class meets in the room listed before walking.,PE 103 MWA Qtr 1,Mindful Walking at Reed,[],[],"Granger, Gary",[],[],,N,Physical Education,active,0,1,1st quarter,N,['W'],['12:00-12:50'],['VILASE ASPEN MR'],"[['Wednesday', '1200', '1250', 'VILASE ASPEN MR']]",,N,In-Person Instruction Only
Spring 2024,31264,"Rugby has team sport fees (CIPP, PNRFU).",PE 103 RGB Qtr 1,Rugby,[],[],"Baravilala, Bui",[],[],,N,Physical Education,active,0,1,1st quarter,N,"['Su', 'W']","['12:00-14:00', '16:10-18:00']","['SPORTS FIELDL', 'SPORTS FIELDL']","[['Sunday', '1200', '1400', 'SPORTS FIELDL'], ['Wednesday', '1610', '1800', 'SPORTS FIELDL']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31266,,PE 103 SDF Qtr 1,Self Defense,[],[],"Morrison, James",[],[],,N,Physical Education,active,0,1,1st quarter,N,['TuTh'],['15:10-16:00'],['SPORTS MAT'],"[['Tuesday', '1510', '1600', 'SPORTS MAT'], ['Thursday', '1510', '1600', 'SPORTS MAT']]",,N,In-Person Instruction Only
Spring 2024,31274,Strength training is not a self-directed class. Attendance is required during scheduled times.,PE 103 ST1 Qtr 1,Strength Training - Beginning,[],[],"Holverson, Ward",[],[],,N,Physical Education,active,0,1,1st quarter,N,['Tu'],['16:40-18:30'],['SPORTS WEIGHT'],"[['Tuesday', '1640', '1830', 'SPORTS WEIGHT']]",,N,In-Person Instruction Only
Spring 2024,31298,Class meets in the room listed before walking.,PE 104 MWA Qtr 2,Mindful Walking at Reed,[],[],"Granger, Gary",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['W'],['12:00-12:50'],['VILASE ASPEN MR'],"[['Wednesday', '1200', '1250', 'VILASE ASPEN MR']]",,N,In-Person Instruction Only
Spring 2024,31306,,PE 104 SDF Qtr 2,Self Defense,[],[],"Morrison, James",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['15:10-16:00'],['SPORTS MAT'],"[['Tuesday', '1510', '1600', 'SPORTS MAT'], ['Thursday', '1510', '1600', 'SPORTS MAT']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31310,,PE 104 SC1 Qtr 2,Soccer - CoEd Class 1,[],[],"Beutler, Larry",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['M'],['16:10-18:00'],['SPORTS FIELDU'],"[['Monday', '1610', '1800', 'SPORTS FIELDU']]",,N,In-Person Instruction Only
Spring 2024,31313,,PE 104 SQT Qtr 2,Squash - Team,[],[],"Zaharchuk, Rodney",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['MW'],['18:10-20:00'],['SPORTS COURTS1'],"[['Monday', '1810', '2000', 'SPORTS COURTS1'], ['Wednesday', '1810', '2000', 'SPORTS COURTS1']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31315,Strength training is not a self-directed class. Attendance is required during scheduled times.,PE 104 ST2 Qtr 2,Strength Training - Advanced,[],[],"Holverson, Ward",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['Th'],['16:40-18:30'],['SPORTS WEIGHT'],"[['Thursday', '1640', '1830', 'SPORTS WEIGHT']]",,N,In-Person Instruction Only
Spring 2024,31328,,PE 104 MA2 Qtr 2,Fighting Fit Martial Arts Cond,[],[],"Morrison, James",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['17:10-18:00'],['SPORTS MAT'],"[['Tuesday', '1710', '1800', 'SPORTS MAT'], ['Thursday', '1710', '1800', 'SPORTS MAT']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30016,,REL 470 Y,Thesis & Symposium (Religion),[],[],Staff,[],[],,Y,Religion,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,31052,,PHYS 102 SL2,General Physics II: Lab,[],[],"Gross, Owen","['3', '3+']",[],,N,Physics,active,0,,1 semester,N,['Tu'],['13:40-16:30'],['PHYSIC 129'],"[['Tuesday', '1340', '1630', 'PHYSIC 129']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31055,,PHYS 102 SL5,General Physics II: Lab,[],[],"Gross, Owen","['3', '3+']",[],,N,Physics,active,0,,1 semester,N,['Th'],['13:40-16:30'],['PHYSIC 133'],"[['Thursday', '1340', '1630', 'PHYSIC 133']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31044,,MATH 141 S02,Intro to Probability & Statist,[],[],"Wainstein, Lenny",['3'],[],,N,Mathematics,active,1,,1 semester,Y,"['Th', 'MWF']","['09:00-10:20', '13:10-14:00']","['ETC 211', 'ELIOT 314']","[['Thursday', '0900', '1020', 'ETC 211'], ['Monday', '1310', '1400', 'ELIOT 314'], ['Wednesday', '1310', '1400', 'ELIOT 314'], ['Friday', '1310', '1400', 'ELIOT 314']]",,Y,In-Person Instruction Only
Spring 2024,31046,,MATH 141 S06,Intro to Probability & Statist,[],[],"Wainstein, Lenny",['3'],[],,N,Mathematics,active,1,,1 semester,Y,"['MWF', 'Th']","['13:10-14:00', '13:40-15:00']","['ELIOT 314', 'LIB 340']","[['Monday', '1310', '1400', 'ELIOT 314'], ['Wednesday', '1310', '1400', 'ELIOT 314'], ['Friday', '1310', '1400', 'ELIOT 314'], ['Thursday', '1340', '1500', 'LIB 340']]",,Y,In-Person Instruction Only
Spring 2024,30015,,PSY 470 Y,Thesis (Psychology),[],[],Staff,[],[],,Y,Psychology,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,31001,,BIOL 358 S02,Microbiology,[],[],"Mellies, Jay","['3', '3+']",[],,N,Biology,active,1,,1 semester,N,"['MWF', 'F']","['10:00-10:50', '13:10-17:00']","['BIOL 19', 'BIOL 107']","[['Monday', '1000', '1050', 'BIOL 19'], ['Wednesday', '1000', '1050', 'BIOL 19'], ['Friday', '1000', '1050', 'BIOL 19'], ['Friday', '1310', '1700', 'BIOL 107']]",,N,In-Person Instruction Only
Spring 2024,30383,,ECPS 470 Y,Thesis(Economics-Psychology),[],[],Staff,[],[],,Y,Economics/Psychology,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,31038,"Although the lecture is provided asynchronously online, the conferences are only offered in person. In-person attendance is required.",HUM 220 Y04,Modern European Humanities,[],[],"Harkin, Maureen","['1', '2']",[],,Y,Humanities,active,1,,Year-long,N,['TuTh'],"['15:10-16:30', 'TBD']","['VOLLUM 234', 'ONLINE']","[['Tuesday', '1510', '1630', 'VOLLUM 234'], ['Thursday', '1510', '1630', 'VOLLUM 234']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31439,,SA 356 S01,American Uni Central Asia-Bard,[],[],"del Rio Malo, Alberto",[],[],,N,Study Abroad/Away,active,3.5,,1 semester,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30917,,LING 324 S,Research Topics in Syntax,[],[],"Todorovic, Neda",['2'],[],,N,Linguistics,active,1,,1 semester,N,['TuTh'],['15:10-16:30'],['VOLLUM 228'],"[['Tuesday', '1510', '1630', 'VOLLUM 228'], ['Thursday', '1510', '1630', 'VOLLUM 228']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30918,,LING 412 S,Research in Sociolinguistics,[],[],"Becker, Kara",['2'],[],,N,Linguistics,active,1,,1 semester,N,['TuTh'],['13:40-15:00'],['ELIOT 405'],"[['Tuesday', '1340', '1500', 'ELIOT 405'], ['Thursday', '1340', '1500', 'ELIOT 405']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30546,"DANC 100 is offered as either academic credit (zero or one-half unit), or as PE credit. (To register for PE credit, do not register for this section of DANC 100, and instead register for BOTH quarters of the appropriate PE course).",DANC 100 S01,Dance Production,['DANC 100'],['30547'],"Mann, Carla",[],[],,N,Dance,active,0,,1 semester,N,[],['TBD'],[],[],"any students, new students",N,In-Person Instruction Only
Spring 2024,31065,,POL 240 S01,Intro to Int'l Relations,[],[],"Montgomery, Alex",['2'],[],,N,Political Science,active,1,,1 semester,Y,"['Th', 'Tu']","['12:00-13:20', '13:40-15:00']","['VILASE ASPEN MR', 'VOLLUM VLH']","[['Thursday', '1200', '1320', 'VILASE ASPEN MR'], ['Tuesday', '1340', '1500', 'VOLLUM VLH']]","any students, new students",Y,In-Person Instruction Only
Spring 2024,31068,,POL 240 S04,Intro to Int'l Relations,[],[],"Musthaq, Fathimath",['2'],[],,N,Political Science,active,1,,1 semester,Y,"['Tu', 'Th']","['13:40-15:00', '13:40-15:00']","['VOLLUM VLH', 'VOLLUM 228']","[['Tuesday', '1340', '1500', 'VOLLUM VLH'], ['Thursday', '1340', '1500', 'VOLLUM 228']]","any students, new students",Y,In-Person Instruction Only
Spring 2024,30375,,POL 300 S,Junior Research Seminar,[],[],"Qi, Dan",['2'],[],,N,Political Science,active,1,,1 semester,N,['MW'],['14:40-16:00'],['VOLLUM 126'],"[['Monday', '1440', '1600', 'VOLLUM 126'], ['Wednesday', '1440', '1600', 'VOLLUM 126']]",,N,In-Person Instruction Only
Spring 2024,31084,,PSY 207 S01 Qtr 1,Methods-Social Psychology,[],[],Staff,"['3', '3+']",[],,N,Psychology,cancelled,,1,1st quarter,N,,,,,,In-Person Instruction Only
Spring 2024,30956,,LITS 372 S,Documentary Resistance,['SPAN 372'],['30955'],"López Lerma, Mónica",['1'],['Film and Media Studies'],,N,Lit - Eng Translation-Spanish,active,1,,1 semester,Y,['TuTh'],['13:40-15:00'],['VOLLUM 110'],"[['Tuesday', '1340', '1500', 'VOLLUM 110'], ['Thursday', '1340', '1500', 'VOLLUM 110']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31244,,POL 362 S02,State and Local Politics,[],[],"Koski, Chris",['2'],['Environmental Studies'],,N,Political Science,active,1,,1 semester,N,['TuTh'],['15:10-16:30'],['VOLLUM 126'],"[['Tuesday', '1510', '1630', 'VOLLUM 126'], ['Thursday', '1510', '1630', 'VOLLUM 126']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31017,,HUM 110 Y03,Introduction to the Humanities,[],[],"Handy, Chauncey",[],[],,Y,Humanities,active,1.5,,Year-long,Y,"['MWF', 'TuTh']","['09:00-09:50', '10:30-11:50']","['VOLLUM VLH', 'LIB 203']","[['Monday', '0900', '0950', 'VOLLUM VLH'], ['Wednesday', '0900', '0950', 'VOLLUM VLH'], ['Friday', '0900', '0950', 'VOLLUM VLH'], ['Tuesday', '1030', '1150', 'LIB 203'], ['Thursday', '1030', '1150', 'LIB 203']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31023,,HUM 110 Y09,Introduction to the Humanities,[],[],"Mieszkowski, Jan",[],[],,Y,Humanities,active,1.5,,Year-long,Y,"['MWF', 'MW']","['09:00-09:50', '14:40-16:00']","['VOLLUM VLH', 'ELIOT 216']","[['Monday', '0900', '0950', 'VOLLUM VLH'], ['Wednesday', '0900', '0950', 'VOLLUM VLH'], ['Friday', '0900', '0950', 'VOLLUM VLH'], ['Monday', '1440', '1600', 'ELIOT 216'], ['Wednesday', '1440', '1600', 'ELIOT 216']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31157,,HUM 110 Y22,Introduction to the Humanities,[],[],"Miller, Peter",[],[],,Y,Humanities,active,1.5,,Year-long,Y,"['MWF', 'MWF']","['09:00-09:50', '10:00-10:50']","['VOLLUM VLH', 'VOLLUM 228']","[['Monday', '0900', '0950', 'VOLLUM VLH'], ['Wednesday', '0900', '0950', 'VOLLUM VLH'], ['Friday', '0900', '0950', 'VOLLUM VLH'], ['Monday', '1000', '1050', 'VOLLUM 228'], ['Wednesday', '1000', '1050', 'VOLLUM 228'], ['Friday', '1000', '1050', 'VOLLUM 228']]",,N,In-Person Instruction Only
Spring 2024,31161,,HUM 110 Y23,Introduction to the Humanities,[],[],"Cross, Troy",[],[],,Y,Humanities,active,1.5,,Year-long,Y,"['MWF', 'MW']","['09:00-09:50', '14:40-16:00']","['VOLLUM VLH', 'VOLLUM 228']","[['Monday', '0900', '0950', 'VOLLUM VLH'], ['Wednesday', '0900', '0950', 'VOLLUM VLH'], ['Friday', '0900', '0950', 'VOLLUM VLH'], ['Monday', '1440', '1600', 'VOLLUM 228'], ['Wednesday', '1440', '1600', 'VOLLUM 228']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30190,,MATH 202 S01,Vector Calculus,[],[],"Meyer, David",['3'],[],,N,Mathematics,active,1,,1 semester,N,['MWF'],['11:00-11:50'],['PHYSIC 123'],"[['Monday', '1100', '1150', 'PHYSIC 123'], ['Wednesday', '1100', '1150', 'PHYSIC 123'], ['Friday', '1100', '1150', 'PHYSIC 123']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30922,,MATH 322 S,Ordinary Differential Equation,[],[],"Moll, Alexander",['3'],[],,N,Mathematics,active,1,,1 semester,N,['TuTh'],['09:00-10:20'],['LIB 389'],"[['Tuesday', '0900', '1020', 'LIB 389'], ['Thursday', '0900', '1020', 'LIB 389']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30168,,MATH 342 S,Topology,[],[],"Meyer, David",['3'],[],,N,Mathematics,active,1,,1 semester,N,['MWF'],['14:40-15:30'],['ELIOT 207'],"[['Monday', '1440', '1530', 'ELIOT 207'], ['Wednesday', '1440', '1530', 'ELIOT 207'], ['Friday', '1440', '1530', 'ELIOT 207']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31105,,MATH 361 S,Number Theory,[],[],"Shurman, Jerry",['3'],[],,N,Mathematics,active,1,,1 semester,N,['MTuWF'],['10:00-10:50'],['ELIOT 207'],"[['Monday', '1000', '1050', 'ELIOT 207'], ['Tuesday', '1000', '1050', 'ELIOT 207'], ['Wednesday', '1000', '1050', 'ELIOT 207'], ['Friday', '1000', '1050', 'ELIOT 207']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30215,,MATH 411 S,Topics in Advanced Analysis,[],[],"Shurman, Jerry",['3'],[],,N,Mathematics,active,1,,1 semester,N,['MWF'],['09:00-09:50'],['ELIOT 207'],"[['Monday', '0900', '0950', 'ELIOT 207'], ['Wednesday', '0900', '0950', 'ELIOT 207'], ['Friday', '0900', '0950', 'ELIOT 207']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30675,,MUS 109 SCR,Chamber Music,['MUS 109'],['30676'],"Bunch, Monica Ohuchi",[],[],,N,Music,active,0.5,,1 semester,Y,[],['TBD'],[],[],,N,In-Person Instruction Only
Spring 2024,30676,,MUS 109 SNC,Chamber Music,['MUS 109'],['30675'],"Bunch, Monica Ohuchi",[],[],,N,Music,active,0,,1 semester,N,[],['TBD'],[],[],,N,In-Person Instruction Only
Spring 2024,30677,,MUS 254 S,Africa and Black Music,['CRES 254'],['30682'],"Burford, Mark",['1'],['Comp Race & Ethnicity Studies'],,N,Music,active,1,,1 semester,Y,['TuTh'],['10:30-11:50'],['PERF 332'],"[['Tuesday', '1030', '1150', 'PERF 332'], ['Thursday', '1030', '1150', 'PERF 332']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30925,,MUS 277 S,Music and Politics,[],[],"Luker, Morgan",['1'],[],,N,Music,active,1,,1 semester,Y,['MW'],['13:10-14:30'],['PERF 131'],"[['Monday', '1310', '1430', 'PERF 131'], ['Wednesday', '1310', '1430', 'PERF 131']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30995,,BIOL 313 S01,Forest Canopy Ecophysiology,[],[],"Prather, Hannah","['3', '3+']",['Environmental Studies'],,N,Biology,active,1,,1 semester,N,"['WF', 'W']","['08:30-09:50', '13:10-17:00']","['BIOL 19', 'BIOL 21']","[['Wednesday', '0830', '0950', 'BIOL 19'], ['Friday', '0830', '0950', 'BIOL 19'], ['Wednesday', '1310', '1700', 'BIOL 21']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30941,,RUSS 112 S02,First-Year Russian II,[],[],"Bershtein, Zhenya",['1'],[],,N,Russian,active,1,,1 semester,N,['MTuWThF'],['12:00-12:50'],['VOLLUM 302'],"[['Monday', '1200', '1250', 'VOLLUM 302'], ['Tuesday', '1200', '1250', 'VOLLUM 302'], ['Wednesday', '1200', '1250', 'VOLLUM 302'], ['Thursday', '1200', '1250', 'VOLLUM 302'], ['Friday', '1200', '1250', 'VOLLUM 302']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31172,"Students may only apply 2 credits from 200-, 300-, and 400-level PE courses toward the 6-credit PE requirement. For more information about Experiential Learning Credit, visit the Center for Life Beyond Reed.",PE 403 EXL Qtr 1,Experiential Learning,[],[],"Martin, Nate",[],[],,N,Physical Education,active,0,1,1st quarter,N,[],['TBD'],[],[],"any students, new students",N,In-Person Instruction Only
Spring 2024,30671,,MUS 107 SCR,Collegium Musicum,['MUS 107'],['30672'],"Mallis, Natalie",[],[],,N,Music,active,0.5,,1 semester,N,['TuTh'],['16:40-18:00'],['PERF 320'],"[['Tuesday', '1640', '1800', 'PERF 320'], ['Thursday', '1640', '1800', 'PERF 320']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31133,,MUS 106 SCR,Treble Voices Ensemble,['MUS 106'],['31134'],Staff,[],[],,N,Music,cancelled,,,1 semester,N,,,,,,In-Person Instruction Only
Spring 2024,30307,,ENV 300 S,Junior Seminar,[],[],"Ramirez, Aaron",[],['Environmental Studies'],,N,Environmental Studies,active,1,,1 semester,N,['TuTh'],['09:00-10:20'],['ETC 205'],"[['Tuesday', '0900', '1020', 'ETC 205'], ['Thursday', '0900', '1020', 'ETC 205']]","any students, new students",N,In-Person Instruction Only
